unique_id,osmid,element_type,amenity,building,int_name,name,cuisine,phone,source,shop,diet:vegetarian,email,internet_access,name:en,opening_hours,operator,website,name:ja,designation,alt_name,addr:street,tourism,addr:city,addr:housename,addr:housenumber,internet_access:fee,contact:phone,building:level,capacity,banquet,description,delivery,outdoor_seating,takeaway,toilets:wheelchair,wheelchair,addr:country,addr:postcode,addr:state,smoking,contact:email,brand,brand:wikidata,brand:wikipedia,addr:district,bar,lounge,wifi,note,barrier,diet:vegan,level,source:name,fixme,name:hi,microbrewery,name:ko,name:de,name:tr,access,name:uk,outdoor facilities,party hall,name:es,contact:website,payment:cash,amenity_1,phone_1,name:ne,name:fr,name:ru,name:it,name:nl,facebook,toilet:seated,name:jp,ele,payment:coins,diet:meat,diet:organic,opening_hours:covid19,contact:facebook,name:he,nodes,addr:place,stars,building:adjacency,building:age,building:condition,building:geological_site,building:lateral:material,building:lateral:system,building:levels,building:levels:underground,capacity:persons,roof:material,roof:shape,location,municipality,ward,CONS_TYPE,building:use,building_count,operator:type,building:gable_wall,building:overhang,building:soft_storey,building:structure,floor:material:type,roof:material:type,shape:elevation,shape:plan,opening_hours:kitchen,kll:oid,sport,Household_Code,Household_Info_By,payment:visa,leisure,addr:tole,addr:ward,layer,ways,type,timestamp,completeness_score
node/4802860621,4802860621,node,restaurant,,,,german;hotdog;bavarian,,,,,,,Shavi's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-19T04:01:16Z,1.0
node/4804949523,4804949523,node,restaurant,,,The Embers Restaurant,,,,,,,,The Embers Restaurant,,,,,,,Krishna galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-15T08:16:35Z,1.0
node/4804971621,4804971621,node,restaurant,,,,,,,,,,,Pizza hub,,,,,,,sarswati bazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-20T03:37:57Z,1.0
node/4806940023,4806940023,node,restaurant,,,,,,,,,,,Shmina bojanalaya & restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-21T05:41:56Z,1.0
node/4807288121,4807288121,node,restaurant,,,,,,,,,,,grace ful cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-21T09:44:47Z,1.0
node/4807352021,4807352021,node,restaurant,,,,,,,,,,,,,lumbini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-21T10:40:57Z,1.0
node/4809013521,4809013521,node,restaurant,,,,,,,,,,,Gyaneshwore Stop Bhojanalaya,,,,,,,Pashupati Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-22T04:36:13Z,1.0
node/4817922522,4817922522,node,restaurant,,,,,,,,yes,,wlan,Aniyor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-21T12:35:01Z,1.0
node/4818299722,4818299722,node,restaurant,,,Annapurna Chulo,,,,,,,,Annapurna Chulo,,,,,,,Ramshah Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-05T03:21:44Z,1.0
node/4819117023,4819117023,node,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-27T01:51:50Z,1.0
node/4819306422,4819306422,node,restaurant,,,Nanglo,,,,,,,,Nanglo,,,,,,,Kamaladi Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-05T04:56:06Z,1.0
node/4822623921,4822623921,node,restaurant,,,,,,,,,,,MO:MO: house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-28T10:19:04Z,1.0
node/4824581522,4824581522,node,restaurant,,,,,,,,,,,Manoj Staff Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-29T08:54:29Z,1.0
node/4824705822,4824705822,node,restaurant,,,पोटाला रेस्टुरेन्ट,regional,01-4253780,,,,,,Potala Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-29T10:21:09Z,1.0
node/4832148724,4832148724,node,restaurant,,,,,,,,,,,Yak Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-03T06:41:36Z,1.0
node/4832255423,4832255423,node,restaurant,,,Dalle,,,,,,,,Dalle,,,,,,,Pulchowk Road,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-24T06:01:24Z,1.0
node/4833003722,4833003722,node,restaurant,,,The Loft Lounge,,,,,,,,The Loft Lounge,,,,,,,New Baneshwor Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-03T15:18:28Z,1.0
node/4833119371,4833119371,node,restaurant,,,Fusion Kitchen Restaurant & Bar,,+977 1-4250614,,,,,yes,,,,http://fusionkitchennepal.com/,,,,Bharma Kuamri Margh,,Kathmandu,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-12T20:28:47Z,1.0
node/4843627124,4843627124,node,restaurant,,,Newari Khaja Ghar,,,,,,,,Newari Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-09T12:00:00Z,1.0
node/4851702822,4851702822,node,restaurant,,,,indian;local;asian,,,,yes,,wlan,Deurali Fast food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-27T21:06:11Z,1.0
node/4858983826,4858983826,node,restaurant,,,Red Drops Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-17T05:54:13Z,1.0
node/4860858223,4860858223,node,restaurant,,,,,,,,,,,C2 Resturent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T02:18:34Z,1.0
node/4861124321,4861124321,node,restaurant,,,Yangling Tibetan Restaurant,tibetan;chinese;nepalese;indian,+97714257408,,,yes,,wlan,Yangling Tibetan Restaurant,Su-Fr 10:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-24T18:07:44Z,1.0
node/4861789822,4861789822,node,restaurant,,,Bajeko Sekuwa,,,,,,,,Bajeko Sekuwa,,,,,,,Pulchowk Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T12:14:37Z,1.0
node/4862494921,4862494921,node,restaurant,,,,,,,,,,,Crunchy Burger Bites,,,,,,,Dillibazaar Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T19:39:42Z,1.0
node/4867307053,4867307053,node,restaurant,,,Gorkha Khaja Ghar,,014258669,,,,,,Gorkha Khaja Ghar,Mo-Su 06:30-21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-21T01:28:10Z,1.0
node/4871291922,4871291922,node,restaurant,,,,curry;indian;local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-23T06:19:36Z,1.0
node/4871292121,4871292121,node,restaurant,,,,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T12:21:34Z,1.0
node/4873927781,4873927781,node,restaurant,,,Newang chhungi Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-24T10:32:32Z,1.0
node/4886575522,4886575522,node,restaurant,,,,,,,,,,,RatnaGiri Resort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-30T23:16:05Z,1.0
node/4887443124,4887443124,node,restaurant,,,,,014243306,,,,,wlan,The Hut,Mo-Su 10:00-22:00,,,,,,Maitighar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-13T05:53:24Z,1.0
node/4890863507,4890863507,node,restaurant,,,Angan,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-02T02:27:02Z,1.0
node/4890866618,4890866618,node,restaurant,,,KFC,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-02T02:28:56Z,1.0
node/4893725424,4893725424,node,restaurant,,,,pizza,4701154,,,,,,Pizza King,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-03T12:56:23Z,1.0
node/4896691622,4896691622,node,restaurant,,,,,,,,,,,Sulove Restaurant and Momo Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-05T07:29:09Z,1.0
node/4896895785,4896895785,node,restaurant,,,Global Cafe,,,,,,,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,100,,,yes,yes,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-18T06:03:34Z,1.0
node/4910187124,4910187124,node,restaurant,,,,,,,,,,,The Workshop Eatery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-06T04:16:37Z,1.0
node/4910969222,4910969222,node,restaurant,,,,,,,,,,,Lumbini Lok Priya Tandoori Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-12T14:40:27Z,1.0
node/4915476486,4915476486,node,restaurant,,,Avataar Cafe,indian,,,,,,,,,,,,,,Z Marg,,Kathmandu,,,,,,50,,,yes,yes,yes,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-23T12:32:16Z,1.0
node/4918143862,4918143862,node,restaurant,,,Green Apple Fast Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-16T06:20:52Z,1.0
node/4922051724,4922051724,node,restaurant,,,New Thakali Chulo and Restaurant,,014720545,,,,,,,,,,,,,Ring Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-18T11:27:05Z,1.0
node/4922436094,4922436094,node,restaurant,,,Nepal GO,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-18T16:08:14Z,1.0
node/4924452318,4924452318,node,restaurant,,,Lumbini Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-20T05:36:10Z,1.0
node/4924452525,4924452525,node,restaurant,,,Mjheri Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-20T05:36:10Z,1.0
node/4929912122,4929912122,node,restaurant,,,Blue Note Cafe,,9865706761,,,,,,,Mo-Sa 12:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-22T10:06:48Z,1.0
node/4931713731,4931713731,node,restaurant,,,TipTop,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-23T01:58:34Z,1.0
node/4931756051,4931756051,node,restaurant,,,Lumbini Tanduri Dhawa and Bhojanalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-10T09:10:21Z,1.0
node/4931756052,4931756052,node,restaurant,,,Namaste Lumbini Momo palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-16T11:30:41Z,1.0
node/4931988229,4931988229,node,restaurant,,,Delice Crips Spicy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-23T08:21:46Z,1.0
node/4933638421,4933638421,node,restaurant,,,,,,,,,,,Around the Corner (Standard Nursery),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-24T07:15:03Z,1.0
node/4934160723,4934160723,node,restaurant,,,Blue Note Cafe,,9865706761,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-24T14:41:22Z,1.0
node/4940122817,4940122817,node,restaurant,,,Mo:Mo: Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-28T10:14:21Z,1.0
node/4956103088,4956103088,node,restaurant,,,Sindhu Cottage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-11T08:33:26Z,1.0
node/4958521824,4958521824,node,restaurant,,,Tawa,,,,,,,,Tawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-08T15:01:19Z,1.0
node/4959263123,4959263123,node,restaurant,,,,,,,,,,,Yeti Event and Conference Center,,,,,,,Basundhara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-17T06:03:04Z,1.0
node/4961425321,4961425321,node,restaurant,,,Milap  Khaja  Ghar,,,,,,,,Milap  Khaja  Ghar,,,,,,,Natole to Patan Dhoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-10T08:55:11Z,1.0
node/4963053321,4963053321,node,restaurant,,,,,,,,,,,Vegetarian cheap restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-11T04:39:01Z,1.0
node/4970090121,4970090121,node,restaurant,,,,,,,,,,,Pokhara Pizza,,,,,,,Dhumbharai Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-14T10:05:54Z,1.0
node/4973010021,4973010021,node,restaurant,,,,,,,,,,,New Thakkhola Thakali Kitchen,,,,,,,Dharma Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-16T04:08:42Z,1.0
node/4973067022,4973067022,node,restaurant,,,,,9841736731,,,,info@premkhanabhandar.com.np,wlan,Prem khana bhandar,Mo-Su 06:00-10:00,Prem Shrestha,http://premkhanabhandar.com.np,,,,Masa Galli,,,,71/17,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-16T05:48:05Z,1.0
node/4974990563,4974990563,node,restaurant,,,Delecious Mo:Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-17T09:46:30Z,1.0
node/4976683821,4976683821,node,restaurant,,,Temptino,,,,,,,,Temptino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-18T06:40:06Z,1.0
node/4979728521,4979728521,node,restaurant,,,,,,,,,,wlan,little cafe,24/7,,,,,,Kot Devi Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-19T14:25:22Z,1.0
node/4986123321,4986123321,node,restaurant,,,,,,,,,,,Gapali,,,,,,,Gapali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-22T05:22:52Z,1.0
node/4986123421,4986123421,node,restaurant,,,,,,,,,,,Aqua Lounge Restaurant & Hukka Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-22T05:22:53Z,1.0
node/4987784722,4987784722,node,restaurant,,,Level 3,,,,,,,,Level 3,,,,,,,Pulchowk Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-23T08:43:52Z,1.0
node/4994207639,4994207639,node,restaurant,,,The Inn Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-26T08:14:48Z,1.0
node/4994207640,4994207640,node,restaurant,,,Swotha Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-26T08:14:48Z,1.0
node/4994207661,4994207661,node,restaurant,,,Yala Mandala Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-26T08:14:48Z,1.0
node/5011668722,5011668722,node,restaurant,,,Kharlyoom Momo,Momo,,,,,,,Khyarloom,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-14T15:28:53Z,1.0
node/5015642503,5015642503,node,restaurant,,,Shubham Restaurant and Fast Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-05T01:13:03Z,1.0
node/5016140921,5016140921,node,restaurant,,,The Zanzibar Reataurant,,014431319,,,,,,,,,,,,,Durbar Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-05T10:11:56Z,1.0
node/5016141223,5016141223,node,restaurant,,,Sam's One Tree Cafe;Skechers,,,,shoes,,,,Skechers,,,,,,,Durbar Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T11:16:53Z,1.0
node/5021925124,5021925124,node,restaurant,,,Newari Khaja Ghar,,,,,,,,Newari Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-08T10:14:18Z,1.0
node/5024646736,5024646736,node,restaurant,,,Ventures Cafe,,9851228014,,,,,,,Mo-Su 10:00-22:30,,,,,,,,Kathmandu,,,,,,,,,,yes,yes,,,,,,outside,info@venturescafe.com,,,,,,,yes,,,,,,,,,,,,,,,,,http;//www.venturescafe.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09T15:43:02Z,1.0
