unique_id,osmid,element_type,name,shop,designation,phone,website,office,addr:city,addr:country,addr:postcode,addr:state,addr:street,source,email,fax,name:en,opening_hours,amenity,internet_access,contact:email,contact:fax,contact:mobile,contact:phone,contact:website,wheelchair,operator,building:level,fixme,addr:housenumber,building,url,addr:housename,int_name,name:es,name:fr,name:de,description,payment:cash,payment:credit_cards,payment:debit_cards,payment:mastercard,payment:visa,name:ja,start_date,payment:american_express,name:ru,facebook,toilets:wheelchair,payment:wire_transfer,tourism,name:it,brand,currency:EUR,currency:GBP,currency:USD,currency:others,ele,ref:vatin,name:hi,post_box,nodes,building:adjacency,building:age,building:condition,building:floor_type,building:gable_wall,building:geological_site,building:lateral:material,building:lateral:system,building:levels,building:levels:underground,building:overhang,building:roof_type,building:soft_storey,building:structure,building:typology,building:use,capacity:persons,floor:material:type,roof:material,roof:material:type,roof:shape,shape:elevation,shape:plan,timestamp,completeness_score
node/3722588409,3722588409,node,High Himalayan Trekking and Expedition Pvt. Ltd.,travel_agency,,+977 98 51031394,http://www.highhimalayantreks.com,,Kathmandu,NP,44600,,Bhagwan Bahal Marga,,highhimalayantreks@gmail.com,,,Mo-Su 08:00-18:00,,,,,,,,,Harikrishna Devkota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-15T17:21:28Z,1.0
node/3766701678,3766701678,node,Candid Travel Agency,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-13T05:58:52Z,1.0
node/3773248778,3773248778,node,Amigo Treks & Expedition,travel_agency,,+97714412014,https://www.amigotrekking.com,,Kathmandu,,44600,,Saar Mahal Marga,,,,,,,,,,,,,,Amigo Treks and expedition,,,,,https://www.amigotrekking.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-05T13:32:27Z,1.0
node/3906279573,3906279573,node,Nepflights,travel_agency,,,,,Kathmandu,,44600,,Tridevi Sadak,,,,,,,,,,,,,,Nepflights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-23T11:35:30Z,1.0
node/4112433589,4112433589,node,Deaurali Travel & Tour देउराली ट्राभल्स,travel_agency,,014225544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-10T20:44:40Z,1.0
node/4144014089,4144014089,node,Gorkha Network Travels,travel_agency,,+97714242897,,,,,,,,,gorkhanetwork11@gmail.com,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-24T08:01:56Z,1.0
node/4147020889,4147020889,node,Quest Volunteer Travels & Tours (P) Ltd.,travel_agency,,+977-1-4380142,http://questvolunteer.weebly.com,,,,,,Mahadevsthan Marg,,questvolunteer.adv@gmail.com,,,"Su-Fr 09:00-09:00, 22:00-22:00",,,,,,,,,,,,16 ward ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-25T15:20:51Z,1.0
node/4181110490,4181110490,node,Apex Himalaya Treks,travel_agency,,9851139945,www.apexhimalaya.com,,,,,,Thahity;Jyatha Marga,,bikram@apexhimalaya.com,,,"Mo-Su 10:00-13:00, 19:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-12T13:20:10Z,1.0
node/4182473731,4182473731,node,Apex Himalaya Treks and Expedition Pvt. Ltd.,travel_agency,,9851139945,www.apexhimalaya.com,,,,,,Thahity;Jyatha Marga,,bikram@apexhimalaya.com,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-13T04:14:11Z,1.0
node/4254093484,4254093484,node,Snowpal Trek & Expedition P.Ltd.,travel_agency,,,,,"Kathmandu, Thamel",,44600,,Gangalal Marg,,,,,08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-05T03:57:06Z,1.0
node/4258423990,4258423990,node,Nature Trail - Nepal Tour and Trekking Agency,travel_agency,,009779851022394,https://www.naturetrail.com/,,,,44600,,Chaksibari Marg,,info@naturetrail.com,,,Mo-Su 07:00-19:00,,,,,,,,,,,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:20Z,1.0
node/4270766791,4270766791,node,Adhikari,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-22T05:42:28Z,1.0
node/4312098789,4312098789,node,,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-20T02:21:31Z,1.0
node/4337921490,4337921490,node,Wind Horse Adventures,travel_agency,,+9779851171156,http://www.whadventures.com,,,,,,Amrit Marg,,info@whadventures.com,,,Su-Fr 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-06T02:40:54Z,1.0
node/4366575696,4366575696,node,,travel_agency,,01-4411666,http://www.ceair.com,,,,44600,,Narayanhiti Palace Museum North Gate Rd,,,,China Eastern Main Office,Su-Fr 08:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-26T10:31:13Z,1.0
node/4412721404,4412721404,node,Trekking Team Group Pvt.Ltd,travel_agency,,+9779851075681,https://trekkingteamgroup.com/,,Kathmandu,,,,J.P. School Road,,info@trekkingteamgroup.com,,Trekking Team group  Pvt.Ltd,Mo-Su 09:00-19:00,,,,,,,,,,,,102/9,yes,,Trekking Team Group Pvt. Ltd,Trekking Team Group Pvt. Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:25:52Z,1.0
node/4448751690,4448751690,node,,travel_agency,,14701444,https://www.outshineadventure.com/,,,,44600,,Paknajol,,outshineadventure@gmail.com,,Outshine Adventure Pvt Ltd,Mo-Su 10:00-18:00,,,,,,,,,,,,16,,,,,Outshine Adventure Pvt Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-20T20:15:00Z,1.0
node/4458693691,4458693691,node,,travel_agency,,01-4413157,http://www.wildadventurenepal.com,,,,,,BALUWATAR,,info@wildadventurenepal.com,,WILD ADVENTURE NEPAL,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-23T14:50:46Z,1.0
node/4466582389,4466582389,node,,travel_agency,,014413157,http://www.wildadventurenepal.com,,,,,,Kailaspati Galli,,info@wildadventurenepal.com,,WILD ADVENTURE NEPAL,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-27T16:27:03Z,1.0
node/4474953389,4474953389,node,,travel_agency,,,,,,,,,,,,,Red Swissa Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-01T11:56:10Z,1.0
node/4484804390,4484804390,node,,travel_agency,,,,,,,,,,,,,Itrek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-06T02:38:51Z,1.0
node/4485088790,4485088790,node,,travel_agency,,009774821060,http://www.Tophimalayaguides.com,,,,44600,,kapan->> jagadol road,,info@himalayaguides.com,,Top Himalaya Guides,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-08T08:29:48Z,1.0
node/4503960189,4503960189,node,,travel_agency,,,https://www.mountainramadventures.com/,,,,,,Z Marg,,,,Mountain Ram Adventures P. Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:28Z,1.0
node/4505577489,4505577489,node,,travel_agency,,+9779851033195,http://adventuremastertreks.com,,,,,,,,info@adventuremastertreks.com,,Adventure Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-17T04:13:02Z,1.0
node/4520496889,4520496889,node,,travel_agency,,014413157,http://www.wildadventurenepal.com,,,,,,Kailaspati Galli,,info@wildadventurenepal.com,,WILD ADVENTURE NEPAL,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-25T11:44:03Z,1.0
node/4525454191,4525454191,node,,travel_agency,,,,,,,,,Gundu Pandobazzar Marga,,,,NB EVEREST TRAVELS AND TOUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27T23:58:40Z,1.0
node/4525794590,4525794590,node,,travel_agency,,9843605846,,,,,,,,,danphesaantravel999@gmail.com,,Danphe Saan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-28T06:53:50Z,1.0
node/4533055290,4533055290,node,,travel_agency,,9801168284,,,,,,,,,prashannatraders2016@gmail.com,,Prashanna Traders,Su-Fr 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-02T03:25:08Z,1.0
node/4533565391,4533565391,node,,travel_agency,,0097714701084,http://http://www.highspirittreks.com,,,,44611,,Chaksibari Marg,,highspirittreks@gmail.com,,High Spirit Treks And Expedition Nepal Pvt. Ltd.,Mo-Su 09:00-19:00,,,,,,,,,,,,287/33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-02T09:48:01Z,1.0
node/4535377889,4535377889,node,,travel_agency,,,,,,,,,Durbar Marg,,,,Nepal Mandala Travels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-03T09:11:31Z,1.0
node/4551978990,4551978990,node,,travel_agency,,+9779851091618,http://www.afatravels.com,,,,44600,,Jyatha Marga,,afatravels@gmail.com,,AFA Travels,Mo-Su 08:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-13T09:40:32Z,1.0
node/4557987190,4557987190,node,,travel_agency,,0097714415565,http://www.himalayanleisure.com,,,,44601,,Dabali Marga,,info@himalayanleisure.com,,"Himalayan Leisure, Inc.",Su-Fr 10:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-17T03:55:23Z,1.0
node/4557992191,4557992191,node,,travel_agency,,009779851148898,http://www.ambitionhimalaya.com,,,,44601,,Dabali Marga,,info@ambitionhimalaya.com,,Ambition Himalaya Treks and Expeditions P Ltd,Su-Fr 10:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-17T03:55:29Z,1.0
node/4558000089,4558000089,node,,travel_agency,,009779851003754,https://www.nepalholidaytreks.com/,,,,44600,,Bhagwati Marg,,info@nepalholidaytreks.com,,Nepal Holiday Trek and Expedition P Ltd.,Su-Fr 10:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:10Z,1.0
node/4576562693,4576562693,node,,travel_agency,,,,,,,,,Hattisar Road,,,,Fly Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-28T03:56:08Z,1.0
node/4578946390,4578946390,node,,travel_agency,,014412928,http://www.signaturenepal.com,,,,,,Amrit Marg,,info@signaturenepal.com,,Signature Holidays Pvt. Ltd.,Su-Fr 10:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-29T09:30:16Z,1.0
node/4585312089,4585312089,node,,travel_agency,,9851023291,http://www.randonnee.voyage,,,,,,Thahity;Jyatha Marga,,nepaltrekking@gmail.com,,,Mo-Su 10:00-17:00,,,,,,,,,,,,216,,,,,,agence francophone Nepal Trekking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-02T12:49:35Z,1.0
node/4592077296,4592077296,node,,travel_agency,,016211841,,,,,,,,,,,Visa Guide Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-06T07:16:29Z,1.0
node/4597234498,4597234498,node,,travel_agency,,+9779818008337,https://www.trekkingtrail.com/,,,,44600,,Bhagwan Bahal Marg,,info@trekkingtrail.com,,Trekking Trail Nepal P LTD,24/7,,,,,,,,,,,,,,,,,,,Trekking im Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-31T11:19:55Z,1.0
node/4598057789,4598057789,node,,travel_agency,,01-5210265,http://www.yunatravels.com,,,,,,Opposite to KL Tower,,info@yunatravels.com,,Yuna Travels,Su-Fr 09:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-09T13:54:34Z,1.0
node/4665302990,4665302990,node,,travel_agency,,+97714700702,,,,,,,,,,,H.I.S Nepal Travels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-05T13:08:18Z,1.0
node/4682716890,4682716890,node,,travel_agency,,4230338,http://www.pupiltravel.com,,,,,,Nisthananda marg,,info@pupiltravel.com,,Pupil Travel & Tours,"Su-Fr 09:00-18:00; Sa 09:00-09:00, 14:00-18:00",,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-13T04:48:16Z,1.0
node/4693249089,4693249089,node,,travel_agency,,9803037232,,,,,,,Pingala Marga,,iktravel4@gmail.com,,"Gaushala,pinglasthan",Su-Fr 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-19T08:59:33Z,1.0
node/4699474295,4699474295,node,,travel_agency,,014228024,,,,,,,,,granditravels@gmail.com,,Grandi travels and tours pvt ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-22T16:32:36Z,1.0
node/4701294589,4701294589,node,,travel_agency,,014228024,,,,,,,Nisthananda marg,,granditravels@gmail.com,,Grandi travels and tours pvt ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-23T12:05:25Z,1.0
node/4713069891,4713069891,node,,travel_agency,,014215914,http://www.hillsidetravel.com.np,,,,,,Taha Galli,,hari.hillside@gmail.com,,Sundhara,Su-Fr 9:00-5:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-02T10:21:14Z,1.0
node/4733195525,4733195525,node,,travel_agency,,014271455,,,,,,,Ring Road,,transportpoonam@gmail.com,,Poonam Transport,Su-Fr 09:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-14T02:13:33Z,1.0
node/4743115126,4743115126,node,,travel_agency,,014433886,http://www.thamserku.com,,,,44600,,Bal Mandir Road,,info@thamserku.com,,Thamserku Trekking,Su-Fr 09:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-19T14:21:52Z,1.0
node/4748482647,4748482647,node,Trekking & Tour for Fair Tourism,travel_agency,,,,,Kathmandu,,,,J.P. Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-22T09:31:15Z,1.0
node/4749219825,4749219825,node,,travel_agency,,9841457185,,,,,44700,,bagdole,,,,Namaste Nepal tours and travels Pvt ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-22T17:39:42Z,1.0
node/4757491922,4757491922,node,,travel_agency,,,,,,,,,,,,,Authentic Adventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-27T07:32:45Z,1.0
node/4757492021,4757492021,node,,travel_agency,,,,,,,,,,,,,Himchuli Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-27T07:32:45Z,1.0
node/4757530324,4757530324,node,,travel_agency,,,,,,,,,,,,,Brilliant Tours & Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-27T08:19:57Z,1.0
node/4763638622,4763638622,node,,travel_agency,,014444618,http://nepalraft.com,,,,,,,,info@nepalraft.com,,River Fun Beach Resort,Su-Fr 09:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-30T07:30:06Z,1.0
node/4765894221,4765894221,node,Masti Nepal Travel and Tour,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-10T08:05:45Z,1.0
node/4767238845,4767238845,node,Bon,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-24T08:30:46Z,1.0
node/4767238846,4767238846,node,Regency,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-24T08:30:30Z,1.0
node/4770910422,4770910422,node,,travel_agency,,,,,,,,,,,,,Bold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-02T12:36:50Z,1.0
node/4773036421,4773036421,node,,travel_agency,,014364083,https://archaicnepal.com/,,Kathmandu,,44600,,Paknajol,,info@archaicnepal.com,,Archaic Nepal,,,,,,,,,,,,,,,,,,,,,Hiking | Trekking | Climbing | Adventure Travel ,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:06Z,1.0
node/4776183521,4776183521,node,,travel_agency,,,,,,,,,Ring Road,,,,Satanchuli Travels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-05T06:16:46Z,1.0
node/4778792523,4778792523,node,,travel_agency,,014478824,http://www.sampadaoverseas.com.np,,,,,,Surya Bikram Gyawali Marga,,radha.sampada2016@gmail.com,,Sampada Overseas Private Limited,Su-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-06T12:19:52Z,1.0
node/4786281937,4786281937,node,,travel_agency,,+97714412701,http://www.apihimal.com,,,,,,,,trek@Apihimal.com,,Api Himal treks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T10:59:17Z,1.0
node/4787071471,4787071471,node,Lama Treks & Expedition (P). Ltd.,travel_agency,,+9779851079055,http://trekkingandtournepal.com,,Kathmandu,NP,,,Rayamajhi Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-13T14:47:55Z,1.0
node/4791010721,4791010721,node,Escape Planner Nepal,travel_agency,,9851164755,http://www.escapeplannernepal.com,,,,,,,,escapeplannernepal@gmail.com,,Escape Planner Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-21T11:43:18Z,1.0
node/4792838122,4792838122,node,,travel_agency,,97714385358,http://www.adventureteamnepal.com,,,,21775,,Samakhusi Marg,,adventureteamnepal@gmail.com,,Adventure Team,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-14T07:04:33Z,1.0
node/4796393722,4796393722,node,,travel_agency,,,,,,,,,,,,,Fishtail garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-16T10:19:00Z,1.0
node/4807282324,4807282324,node,,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-21T09:44:48Z,1.0
node/4825137324,4825137324,node,Nepal Mountain Trekkers,travel_agency,,014248254,http://www.nepalmountaintrekkers.com,,,,,,,,info@nepalmountaintrekkers.com,,Nepal Mountain Trekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-29T13:04:15Z,1.0
node/4840849123,4840849123,node,Adventure Specialist Travel,travel_agency,,015526376,http://www.astadventurenepal.com,,,,,,pulchowk to mangalbazar road,,ast@mail.com.np,,Adventure Specialist Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-17T06:27:29Z,1.0
node/4851462221,4851462221,node,,travel_agency,,+97714701022,http://www.sunnepaltreks.com,,,,,,Chaksibari Marg,,sunnepaltreks@gmail.com,,SUN NEPAL TREKS ( city office ),Mo-Su 09:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-13T11:47:29Z,1.0
node/4851759025,4851759025,node,AK Holidays,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-13T14:37:48Z,1.0
node/4855987223,4855987223,node,,travel_agency,,9841482294,https://www.soulhimalayatreks.com/,,,,+977,,,,soulhimalayatreks@gmail.com,,Soulhimayatreks&tours  Gokarnesowre municipality world No:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-24T03:33:56Z,1.0
node/4869612021,4869612021,node,,travel_agency,,9849735167,http://www.destinationmanagementinc.com,,,,,,jyatha marg,,info@destinationmanagementinc.com,,Destination Management Inc,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-22T10:36:51Z,1.0
node/4870414472,4870414472,node,Bhole Baba Travels,travel_agency,,+977 1-4465572,www.bholebabatravels.com,,Kathmandu,,44600,,Ring Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-22T18:50:06Z,1.0
node/4872141421,4872141421,node,,travel_agency,,009779851142522,http://www.destinationunlimited.com.np,,,,44600,,Bhagwati Marg,,destinationunlimitedtreks@gmail.com,,Destination Unlimited treks,10:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-23T13:23:32Z,1.0
node/4873454441,4873454441,node,asian international travel and tours pvt ltd,travel_agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07T06:06:35Z,1.0
node/4877151022,4877151022,node,,travel_agency,,9779841235937,https://www.mytravelmakers.com/,,,,,,Amrit Marg,,info@mytravelmakers.com,,Travel Maker South Asia,Mo-Su 08:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:58Z,1.0
node/4878298123,4878298123,node,,travel_agency,,014223280,,,,,,,New Road,,,,SUMEGH Tours and Travel Pvt Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-26T11:15:22Z,1.0
node/4878349325,4878349325,node,Personal Journeys Travels & Tours Pvt Ltd,travel_agency,,,http://www.personaljourneys.com.np,,Kathmandu,,44600,,Lazimpath Road,,info@personaljourneys.com.np,,Personal Journeys Travels,,,,,,,,,,,,,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-26T03:28:33Z,1.0
node/4878565921,4878565921,node,,travel_agency,,9841482294,https://www.soulhimalayatreks.com/,,,,+977,,skundarijal,,soulhimalayatreks@gmail.com,,Gokarnesowre municipality world no 15 beshi gow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-17T18:08:06Z,1.0
node/4883571822,4883571822,node,World Trade Travel & Tours,travel_agency,,014423984,http://worldtradetravelnepal.com,,,,,,Hattisar Road,,wtt@mail.com.np,,World Trade Travel & Tours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-29T12:52:14Z,1.0
